item_id,title,artist_name,track_name,category,tags,description
12574,item_12574,,item_12574,,564 4 25 20 14 296 92,item 12574 features: 564 4 25 20 14 296 92
12575,item_12575,,item_12575,,49 51 2 31 628,item 12575 features: 49 51 2 31 628
12576,item_12576,,item_12576,,55,item 12576 features: 55
12577,item_12577,,item_12577,,21 44,item 12577 features: 21 44
12578,item_12578,,item_12578,,69 168 32 983 22 2 50 4 14 270 85 5,item 12578 features: 69 168 32 983 22 2 50 4 14 270 85 5
12579,item_12579,,item_12579,,168 21 2 121 31 889 142,item 12579 features: 168 21 2 121 31 889 142
12580,item_12580,,item_12580,,24 297,item 12580 features: 24 297
12581,item_12581,,item_12581,,24 52 57 37 687 72,item 12581 features: 24 52 57 37 687 72
12582,item_12582,,item_12582,,34,item 12582 features: 34
12583,item_12583,,item_12583,,10 123 4 248 467,item 12583 features: 10 123 4 248 467
12584,item_12584,,item_12584,,763 25 4 92 20,item 12584 features: 763 25 4 92 20
12585,item_12585,,item_12585,,51 2 39 308 28 31 5,item 12585 features: 51 2 39 308 28 31 5
12586,item_12586,,item_12586,,2 55,item 12586 features: 2 55
12587,item_12587,,item_12587,,90 820 64 122 37 100 465 166 124,item 12587 features: 90 820 64 122 37 100 465 166 124
12588,item_12588,,item_12588,,815,item 12588 features: 815
12589,item_12589,,item_12589,,51 44,item 12589 features: 51 44
12590,item_12590,,item_12590,,329 161 400 55,item 12590 features: 329 161 400 55
12591,item_12591,,item_12591,,248,item 12591 features: 248
12592,item_12592,,item_12592,,4 541,item 12592 features: 4 541
12593,item_12593,,item_12593,,15 49 2 51 4 44 428,item 12593 features: 15 49 2 51 4 44 428
12594,item_12594,,item_12594,,25,item 12594 features: 25
12595,item_12595,,item_12595,,58 102 22 2 4 111 5 77 216 31,item 12595 features: 58 102 22 2 4 111 5 77 216 31
12596,item_12596,,item_12596,,69 833 15 22 2 76 4,item 12596 features: 69 833 15 22 2 76 4
12597,item_12597,,item_12597,,2 341 28 44,item 12597 features: 2 341 28 44
12598,item_12598,,item_12598,,514 4 552 20 44,item 12598 features: 514 4 552 20 44
12599,item_12599,,item_12599,,34 4 31,item 12599 features: 34 4 31
12600,item_12600,,item_12600,,69 24 22 4 31 0,item 12600 features: 69 24 22 4 31 0
12601,item_12601,,item_12601,,77 568 2 5 55,item 12601 features: 77 568 2 5 55
12602,item_12602,,item_12602,,69 52 22 50 4 456 566,item 12602 features: 69 52 22 50 4 456 566
12603,item_12603,,item_12603,,96 2 55 5,item 12603 features: 96 2 55 5
12604,item_12604,,item_12604,,25,item 12604 features: 25
12605,item_12605,,item_12605,,58 125 37 55 4 5 661 77 51 6 31 32 8,item 12605 features: 58 125 37 55 4 5 661 77 51 6 31 32 8
12606,item_12606,,item_12606,,6 4,item 12606 features: 6 4
12607,item_12607,,item_12607,,108 2,item 12607 features: 108 2
12608,item_12608,,item_12608,,58 7 2 4 454 5 31,item 12608 features: 58 7 2 4 454 5 31
12609,item_12609,,item_12609,,158 150 120 37 293 472 35,item 12609 features: 158 150 120 37 293 472 35
12610,item_12610,,item_12610,,2 7,item 12610 features: 2 7
12611,item_12611,,item_12611,,51 31 846,item 12611 features: 51 31 846
12612,item_12612,,item_12612,,55,item 12612 features: 55
12613,item_12613,,item_12613,,31,item 12613 features: 31
12614,item_12614,,item_12614,,69 672 114 4 20,item 12614 features: 69 672 114 4 20
12615,item_12615,,item_12615,,965,item 12615 features: 965
12616,item_12616,,item_12616,,55,item 12616 features: 55
12617,item_12617,,item_12617,,411 44,item 12617 features: 411 44
12618,item_12618,,item_12618,,876,item 12618 features: 876
12619,item_12619,,item_12619,,794 51 379 34 2 28 44 5 31 128,item 12619 features: 794 51 379 34 2 28 44 5 31 128
12620,item_12620,,item_12620,,46 943 415 54,item 12620 features: 46 943 415 54
12621,item_12621,,item_12621,,396,item 12621 features: 396
12622,item_12622,,item_12622,,58 125 46 2 4 44 7,item 12622 features: 58 125 46 2 4 44 7
12623,item_12623,,item_12623,,45 54 37 863 31 122,item 12623 features: 45 54 37 863 31 122
12624,item_12624,,item_12624,,422 815,item 12624 features: 422 815
12625,item_12625,,item_12625,,91,item 12625 features: 91
12626,item_12626,,item_12626,,4,item 12626 features: 4
12627,item_12627,,item_12627,,49 2 34 31 10,item 12627 features: 49 2 34 31 10
12628,item_12628,,item_12628,,278,item 12628 features: 278
12629,item_12629,,item_12629,,433 4 20 102,item 12629 features: 433 4 20 102
12630,item_12630,,item_12630,,1 15 2 51 34 39 4 28 44 55 5 808,item 12630 features: 1 15 2 51 34 39 4 28 44 55 5 808
12631,item_12631,,item_12631,,2,item 12631 features: 2
12632,item_12632,,item_12632,,775 605 15 2 51 4 13 343 294 28 5 31 563,item 12632 features: 775 605 15 2 51 4 13 343 294 28 5 31 563
12633,item_12633,,item_12633,,51 31,item 12633 features: 51 31
12634,item_12634,,item_12634,,228 37 425 183,item 12634 features: 228 37 425 183
12635,item_12635,,item_12635,,51 76 55,item 12635 features: 51 76 55
12636,item_12636,,item_12636,,51 44,item 12636 features: 51 44
12637,item_12637,,item_12637,,10 49 2 51 34 377 5 31,item 12637 features: 10 49 2 51 34 377 5 31
12638,item_12638,,item_12638,,462 4 37 216 16 31,item 12638 features: 462 4 37 216 16 31
12639,item_12639,,item_12639,,51 44 238,item 12639 features: 51 44 238
12640,item_12640,,item_12640,,58 4 253 39 71 5 31,item 12640 features: 58 4 253 39 71 5 31
12641,item_12641,,item_12641,,4 542,item 12641 features: 4 542
12642,item_12642,,item_12642,,51 44,item 12642 features: 51 44
12643,item_12643,,item_12643,,65 64 124,item 12643 features: 65 64 124
12644,item_12644,,item_12644,,49 51 2 377 44 55,item 12644 features: 49 51 2 377 44 55
12645,item_12645,,item_12645,,44,item 12645 features: 44
12646,item_12646,,item_12646,,298 833 22 4 5 0,item 12646 features: 298 833 22 4 5 0
12647,item_12647,,item_12647,,28 55 2 5,item 12647 features: 28 55 2 5
12648,item_12648,,item_12648,,572 161 974 103 55,item 12648 features: 572 161 974 103 55
12649,item_12649,,item_12649,,2 483 3 4 5 55,item 12649 features: 2 483 3 4 5 55
12650,item_12650,,item_12650,,2 55,item 12650 features: 2 55
12651,item_12651,,item_12651,,51 44,item 12651 features: 51 44
12652,item_12652,,item_12652,,186,item 12652 features: 186
12653,item_12653,,item_12653,,4 20,item 12653 features: 4 20
12654,item_12654,,item_12654,,25 76 4 5 120,item 12654 features: 25 76 4 5 120
12655,item_12655,,item_12655,,58 178 406 435 55 232 2 165 122 246 271 648 675 793 253 350,item 12655 features: 58 178 406 435 55 232 2 165 122 246 271 648 675 793 253 350
12656,item_12656,,item_12656,,317 51 5 31,item 12656 features: 317 51 5 31
12657,item_12657,,item_12657,,21 31 911,item 12657 features: 21 31 911
12658,item_12658,,item_12658,,58 15 49 302 51 4 377 37 5 28 71 31,item 12658 features: 58 15 49 302 51 4 377 37 5 28 71 31
12659,item_12659,,item_12659,,24 533 659 22 2 4 16 5 722 31 442 381 408,item 12659 features: 24 533 659 22 2 4 16 5 722 31 442 381 408
12660,item_12660,,item_12660,,21 31,item 12660 features: 21 31
12661,item_12661,,item_12661,,186 44,item 12661 features: 186 44
12662,item_12662,,item_12662,,69 4,item 12662 features: 69 4
12663,item_12663,,item_12663,,332 182 150 263 2 556 37 31 35,item 12663 features: 332 182 150 263 2 556 37 31 35
12664,item_12664,,item_12664,,44,item 12664 features: 44
12665,item_12665,,item_12665,,196 2 4 34 5 16 174 55 10,item 12665 features: 196 2 4 34 5 16 174 55 10
12666,item_12666,,item_12666,,2 338 691 55,item 12666 features: 2 338 691 55
12667,item_12667,,item_12667,,161 103 55 23,item 12667 features: 161 103 55 23
12668,item_12668,,item_12668,,192 750 74 6 37 62 185 213 138 472,item 12668 features: 192 750 74 6 37 62 185 213 138 472
12669,item_12669,,item_12669,,101 2 31,item 12669 features: 101 2 31
12670,item_12670,,item_12670,,24 288 91 88 542 121 0,item 12670 features: 24 288 91 88 542 121 0
12671,item_12671,,item_12671,,96 22 2 5 28 55,item 12671 features: 96 22 2 5 28 55
12672,item_12672,,item_12672,,58 349 31 418,item 12672 features: 58 349 31 418
12673,item_12673,,item_12673,,31,item 12673 features: 31
12674,item_12674,,item_12674,,749,item 12674 features: 749
12675,item_12675,,item_12675,,51 31,item 12675 features: 51 31
12676,item_12676,,item_12676,,144,item 12676 features: 144
12677,item_12677,,item_12677,,2,item 12677 features: 2
12678,item_12678,,item_12678,,51 31,item 12678 features: 51 31
12679,item_12679,,item_12679,,2 4 19 5 16 44,item 12679 features: 2 4 19 5 16 44
12680,item_12680,,item_12680,,64 401 225 647 446 124,item 12680 features: 64 401 225 647 446 124
12681,item_12681,,item_12681,,421,item 12681 features: 421
12682,item_12682,,item_12682,,725 516 2 31 194,item 12682 features: 725 516 2 31 194
12683,item_12683,,item_12683,,15 51 34 55 10,item 12683 features: 15 51 34 55 10
12684,item_12684,,item_12684,,2 37 31,item 12684 features: 2 37 31
12685,item_12685,,item_12685,,4 20 290 0 120,item 12685 features: 4 20 290 0 120
12686,item_12686,,item_12686,,10 2 55 31,item 12686 features: 10 2 55 31
12687,item_12687,,item_12687,,836,item 12687 features: 836
12688,item_12688,,item_12688,,66 2 337 31 477,item 12688 features: 66 2 337 31 477
12689,item_12689,,item_12689,,10 96 2 25 34 166 16 31,item 12689 features: 10 96 2 25 34 166 16 31
12690,item_12690,,item_12690,,89 21 390 44,item 12690 features: 89 21 390 44
12691,item_12691,,item_12691,,4 301,item 12691 features: 4 301
12692,item_12692,,item_12692,,52 19,item 12692 features: 52 19
12693,item_12693,,item_12693,,34 4 5 31,item 12693 features: 34 4 5 31
12694,item_12694,,item_12694,,252 55 870,item 12694 features: 252 55 870
12695,item_12695,,item_12695,,69 22 4 367,item 12695 features: 69 22 4 367
12696,item_12696,,item_12696,,192 74 21 37 62 185 198 910 31 243,item 12696 features: 192 74 21 37 62 185 198 910 31 243
12697,item_12697,,item_12697,,864,item 12697 features: 864
12698,item_12698,,item_12698,,2 55,item 12698 features: 2 55
12699,item_12699,,item_12699,,77 2 649 25 4 5 31,item 12699 features: 77 2 649 25 4 5 31
12700,item_12700,,item_12700,,69 125 52 33 22 2 50 4 44 321,item 12700 features: 69 125 52 33 22 2 50 4 44 321
12701,item_12701,,item_12701,,609 696 2 51 34 4 244 5 28 31,item 12701 features: 609 696 2 51 34 4 244 5 28 31
12702,item_12702,,item_12702,,347 55,item 12702 features: 347 55
12703,item_12703,,item_12703,,645,item 12703 features: 645
12704,item_12704,,item_12704,,750 21 37 31,item 12704 features: 750 21 37 31
12705,item_12705,,item_12705,,21,item 12705 features: 21
12706,item_12706,,item_12706,,2 16 5 55 10,item 12706 features: 2 16 5 55 10
12707,item_12707,,item_12707,,751 200,item 12707 features: 751 200
12708,item_12708,,item_12708,,2 361 55 128,item 12708 features: 2 361 55 128
12709,item_12709,,item_12709,,90 21 31,item 12709 features: 90 21 31
12710,item_12710,,item_12710,,16 31 10,item 12710 features: 16 31 10
12711,item_12711,,item_12711,,320,item 12711 features: 320
12712,item_12712,,item_12712,,24 4 715,item 12712 features: 24 4 715
12713,item_12713,,item_12713,,170 2 44,item 12713 features: 170 2 44
12714,item_12714,,item_12714,,4 67,item 12714 features: 4 67
12715,item_12715,,item_12715,,69 363 22 2 4 34 20 31 0,item 12715 features: 69 363 22 2 4 34 20 31 0
12716,item_12716,,item_12716,,890,item 12716 features: 890
12717,item_12717,,item_12717,,64 31,item 12717 features: 64 31
12718,item_12718,,item_12718,,719,item 12718 features: 719
12719,item_12719,,item_12719,,58 125 34 10 33 2 4 5 31 7 49 757,item 12719 features: 58 125 34 10 33 2 4 5 31 7 49 757
12720,item_12720,,item_12720,,724,item 12720 features: 724
12721,item_12721,,item_12721,,265 55 850,item 12721 features: 265 55 850
12722,item_12722,,item_12722,,69 4 0 120,item 12722 features: 69 4 0 120
12723,item_12723,,item_12723,,2 959 294 28 55,item 12723 features: 2 959 294 28 55
12724,item_12724,,item_12724,,64 44,item 12724 features: 64 44
12725,item_12725,,item_12725,,31 311,item 12725 features: 31 311
12726,item_12726,,item_12726,,848,item 12726 features: 848
12727,item_12727,,item_12727,,31,item 12727 features: 31
12728,item_12728,,item_12728,,363,item 12728 features: 363
12729,item_12729,,item_12729,,540 51 31,item 12729 features: 540 51 31
12730,item_12730,,item_12730,,919 37 889 142,item 12730 features: 919 37 889 142
12731,item_12731,,item_12731,,20 37 687 52 4 72 57 64 193 472,item 12731 features: 20 37 687 52 4 72 57 64 193 472
12732,item_12732,,item_12732,,21 31,item 12732 features: 21 31
12733,item_12733,,item_12733,,49 2 34 173 103 31,item 12733 features: 49 2 34 173 103 31
12734,item_12734,,item_12734,,69 672 22 4 20,item 12734 features: 69 672 22 4 20
12735,item_12735,,item_12735,,51 55,item 12735 features: 51 55
12736,item_12736,,item_12736,,55 51,item 12736 features: 55 51
12737,item_12737,,item_12737,,797 158 2 37 31,item 12737 features: 797 158 2 37 31
12738,item_12738,,item_12738,,15 2 5 55,item 12738 features: 15 2 5 55
12739,item_12739,,item_12739,,51 55,item 12739 features: 51 55
12740,item_12740,,item_12740,,288 64 2 55,item 12740 features: 288 64 2 55
12741,item_12741,,item_12741,,160 17,item 12741 features: 160 17
12742,item_12742,,item_12742,,2 37 31,item 12742 features: 2 37 31
12743,item_12743,,item_12743,,1 109 51 2 34 167 16 44 5 31,item 12743 features: 1 109 51 2 34 167 16 44 5 31
12744,item_12744,,item_12744,,97,item 12744 features: 97
12745,item_12745,,item_12745,,58 25 4,item 12745 features: 58 25 4
12746,item_12746,,item_12746,,257 2,item 12746 features: 257 2
12747,item_12747,,item_12747,,502 105 25 28 55 537 69 22 2 4 5 120 51 474 534 31 194 0,item 12747 features: 502 105 25 28 55 537 69 22 2 4 5 120 51 474 534 31 194 0
12748,item_12748,,item_12748,,49 2 34 313 4 173 110 103 31,item 12748 features: 49 2 34 313 4 173 110 103 31
12749,item_12749,,item_12749,,55 31,item 12749 features: 55 31
12750,item_12750,,item_12750,,941 21 49 2 34 44,item 12750 features: 941 21 49 2 34 44
12751,item_12751,,item_12751,,161 103 55 23,item 12751 features: 161 103 55 23
12752,item_12752,,item_12752,,58 28 44 609 22 2 53 4 5 120 51 803 253 244,item 12752 features: 58 28 44 609 22 2 53 4 5 120 51 803 253 244
12753,item_12753,,item_12753,,34 397 28 44 10 455 2 4 103 5 120 23 51 49 16,item 12753 features: 34 397 28 44 10 455 2 4 103 5 120 23 51 49 16
12754,item_12754,,item_12754,,51 31,item 12754 features: 51 31
12755,item_12755,,item_12755,,338 31 0,item 12755 features: 338 31 0
12756,item_12756,,item_12756,,4 20 892,item 12756 features: 4 20 892
12757,item_12757,,item_12757,,298 15 2 51 34 4 5 44 31,item 12757 features: 298 15 2 51 34 4 5 44 31
12758,item_12758,,item_12758,,91 122 2 154 197 265 31,item 12758 features: 91 122 2 154 197 265 31
12759,item_12759,,item_12759,,34 4 31,item 12759 features: 34 4 31
12760,item_12760,,item_12760,,15 2 34 5 55,item 12760 features: 15 2 34 5 55
12761,item_12761,,item_12761,,25,item 12761 features: 25
12762,item_12762,,item_12762,,21 44 911,item 12762 features: 21 44 911
12763,item_12763,,item_12763,,906 2 880 31,item 12763 features: 906 2 880 31
12764,item_12764,,item_12764,,25,item 12764 features: 25
12765,item_12765,,item_12765,,471,item 12765 features: 471
12766,item_12766,,item_12766,,37 590 65 447 188 72 309 57 6 64 193 472,item 12766 features: 37 590 65 447 188 72 309 57 6 64 193 472
12767,item_12767,,item_12767,,10,item 12767 features: 10
12768,item_12768,,item_12768,,34 4 31 10,item 12768 features: 34 4 31 10
12769,item_12769,,item_12769,,22 2 5 699 31 575,item 12769 features: 22 2 5 699 31 575
12770,item_12770,,item_12770,,500 2 76 55,item 12770 features: 500 2 76 55
12771,item_12771,,item_12771,,672,item 12771 features: 672
12772,item_12772,,item_12772,,825,item 12772 features: 825
12773,item_12773,,item_12773,,184 125 46 33 2 4 25 14 16 297 55,item 12773 features: 184 125 46 33 2 4 25 14 16 297 55
12774,item_12774,,item_12774,,51 55,item 12774 features: 51 55
12775,item_12775,,item_12775,,51 31,item 12775 features: 51 31
12776,item_12776,,item_12776,,58 32 97 37 44,item 12776 features: 58 32 97 37 44
12777,item_12777,,item_12777,,15 2 517 55,item 12777 features: 15 2 517 55
12778,item_12778,,item_12778,,56 103 55 23,item 12778 features: 56 103 55 23
12779,item_12779,,item_12779,,51 34 31,item 12779 features: 51 34 31
12780,item_12780,,item_12780,,58 125 46 34 10 15 2 4 5 120 51 31 7 49,item 12780 features: 58 125 46 34 10 15 2 4 5 120 51 31 7 49
12781,item_12781,,item_12781,,875 4 20 92,item 12781 features: 875 4 20 92
12782,item_12782,,item_12782,,2 55,item 12782 features: 2 55
12783,item_12783,,item_12783,,22 2 50 39 4 5 44 147,item 12783 features: 22 2 50 39 4 5 44 147
12784,item_12784,,item_12784,,904,item 12784 features: 904
12785,item_12785,,item_12785,,843 49 2 31,item 12785 features: 843 49 2 31
12786,item_12786,,item_12786,,968 637 654 863 122,item 12786 features: 968 637 654 863 122
12787,item_12787,,item_12787,,4 14 174 790,item 12787 features: 4 14 174 790
12788,item_12788,,item_12788,,24,item 12788 features: 24
12789,item_12789,,item_12789,,2 31,item 12789 features: 2 31
12790,item_12790,,item_12790,,347 55,item 12790 features: 347 55
12791,item_12791,,item_12791,,2 31,item 12791 features: 2 31
12792,item_12792,,item_12792,,34 25 55 2 4 173 103 5 23 246 49 16,item 12792 features: 34 25 55 2 4 173 103 5 23 246 49 16
12793,item_12793,,item_12793,,46 78,item 12793 features: 46 78
12794,item_12794,,item_12794,,218 4,item 12794 features: 218 4
12795,item_12795,,item_12795,,178 51 928 31,item 12795 features: 178 51 928 31
12796,item_12796,,item_12796,,32 21 31,item 12796 features: 32 21 31
12797,item_12797,,item_12797,,58 125 406 34 10 33 53 2 4 5 31 7 49,item 12797 features: 58 125 406 34 10 33 53 2 4 5 31 7 49
12798,item_12798,,item_12798,,822,item 12798 features: 822
12799,item_12799,,item_12799,,58 4 253,item 12799 features: 58 4 253
12800,item_12800,,item_12800,,55,item 12800 features: 55
12801,item_12801,,item_12801,,5 31,item 12801 features: 5 31
12802,item_12802,,item_12802,,2,item 12802 features: 2
12803,item_12803,,item_12803,,58 15 232 51 2 34 271 5 28 31,item 12803 features: 58 15 232 51 2 34 271 5 28 31
12804,item_12804,,item_12804,,754 32 49 2 34 37 173 192 103 55 10 23,item 12804 features: 754 32 49 2 34 37 173 192 103 55 10 23
12805,item_12805,,item_12805,,416 4 490,item 12805 features: 416 4 490
12806,item_12806,,item_12806,,22 2 5 699 31 575,item 12806 features: 22 2 5 699 31 575
12807,item_12807,,item_12807,,58 49 51 2 34 934 103 31,item 12807 features: 58 49 51 2 34 934 103 31
